gameid,home,team,playerid,name,SEC,pctFGA2P,pctFGA3P,pctPTS2P,pctPTSmidrange2P,pctPTS3P,pctFBPTS,pctPTSFT,pctPTSoffTOV,pctPIP,pctAST2P,pctUAST2P,pctAST3P,pctUAST3P,pctASTFGM,pctUASTFGM
22200437,False,DEN,203932,Aaron Gordon,1947.0,0.692,0.308,0.706,0.0,0.176,0.235,0.118,0.118,0.706,0.833,0.167,1.0,0.0,0.857,0.143
22200437,False,DEN,203999,Nikola Jokic,2117.0,0.8,0.2,0.56,0.0,0.12,0.0,0.32,0.2,0.56,0.429,0.571,1.0,0.0,0.5,0.5
22200437,False,DEN,203484,Kentavious Caldwell-Pope,1800.0,0.8,0.2,0.444,0.0,0.333,0.667,0.222,0.444,0.444,1.0,0.0,1.0,0.0,1.0,0.0
22200437,False,DEN,1627750,Jamal Murray,2144.0,0.625,0.375,0.522,0.087,0.261,0.087,0.217,0.087,0.435,0.5,0.5,0.5,0.5,0.5,0.5
22200437,False,DEN,1631128,Christian Braun,544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200437,False,DEN,201145,Jeff Green,1024.0,0.75,0.25,0.5,0.0,0.375,0.625,0.125,0.0,0.5,0.5,0.5,1.0,0.0,0.667,0.333
22200437,False,DEN,1630538,Bones Hyland,882.0,0.444,0.556,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0
22200437,False,DEN,201599,DeAndre Jordan,424.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200437,False,DEN,1628432,Davon Reed,998.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200437,False,DEN,202397,Ish Smith,146.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22200437,False,DEN,1630192,Zeke Nnaji,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200437,False,DEN,1628427,Vlatko Cancar,146.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200438,True,LAC,201587,Nicolas Batum,1998.0,0.429,0.571,0.25,0.0,0.75,0.0,0.0,0.25,0.25,0.0,1.0,1.0,0.0,0.667,0.333
22200438,True,LAC,202694,Marcus Morris Sr.,1998.0,0.6,0.4,0.6,0.0,0.3,0.2,0.1,0.0,0.6,0.0,1.0,1.0,0.0,0.25,0.75
22200438,True,LAC,1631217,Moussa Diabate,1068.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200438,True,LAC,202695,Kawhi Leonard,1912.0,0.808,0.192,0.645,0.065,0.194,0.161,0.161,0.226,0.581,0.3,0.7,1.0,0.0,0.417,0.583
22200438,True,LAC,202322,John Wall,1656.0,0.6,0.4,0.222,0.222,0.333,0.222,0.444,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22200438,True,LAC,1628379,Luke Kennard,1762.0,0.5,0.5,0.3,0.2,0.6,0.0,0.1,0.1,0.1,0.667,0.333,1.0,0.0,0.857,0.143
22200438,True,LAC,1629611,Terance Mann,2099.0,0.667,0.333,0.8,0.2,0.0,0.3,0.2,0.3,0.6,0.0,1.0,0.0,0.0,0.0,1.0
22200438,True,LAC,1629599,Amir Coffey,1218.0,0.667,0.333,0.2,0.0,0.6,0.0,0.2,0.5,0.2,0.0,1.0,1.0,0.0,0.667,0.333
22200438,True,LAC,1629650,Moses Brown,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,True,LAC,1630527,Brandon Boston Jr.,431.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200438,True,LAC,203496,Robert Covington,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,True,LAC,1630554,Jason Preston,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,False,WAS,1628398,Kyle Kuzma,2340.0,0.667,0.333,0.824,0.0,0.176,0.353,0.0,0.118,0.824,0.571,0.429,0.0,1.0,0.5,0.5
22200438,False,WAS,1630166,Deni Avdija,2241.0,0.625,0.375,0.364,0.0,0.273,0.182,0.364,0.182,0.364,1.0,0.0,1.0,0.0,1.0,0.0
22200438,False,WAS,204001,Kristaps Porzingis,2121.0,0.842,0.158,0.842,0.0,0.0,0.0,0.158,0.158,0.842,0.625,0.375,0.0,0.0,0.625,0.375
22200438,False,WAS,1630557,Corey Kispert,1972.0,0.5,0.5,0.571,0.0,0.429,0.286,0.0,0.286,0.571,0.5,0.5,1.0,0.0,0.667,0.333
22200438,False,WAS,1628420,Monte Morris,1925.0,0.778,0.222,0.5,0.0,0.5,0.667,0.0,0.25,0.5,0.667,0.333,1.0,0.0,0.8,0.2
22200438,False,WAS,1630264,Anthony Gill,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,False,WAS,1630692,Jordan Goodwin,1282.0,0.714,0.286,0.571,0.0,0.0,0.0,0.429,0.0,0.571,0.0,1.0,0.0,0.0,0.0,1.0
22200438,False,WAS,203115,Will Barton,1389.0,0.583,0.417,0.143,0.0,0.857,0.643,0.0,0.214,0.143,0.0,1.0,0.25,0.75,0.2,0.8
22200438,False,WAS,1629655,Daniel Gafford,620.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.5,0.5,0.0,0.0,0.5,0.5
22200438,False,WAS,1630176,Vernon Carey Jr.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,False,WAS,1631098,Johnny Davis,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,False,WAS,1629653,Devon Dotson,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200438,False,WAS,201959,Taj Gibson,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200439,True,SAS,1629640,Keldon Johnson,2005.0,0.643,0.357,0.273,0.091,0.409,0.318,0.318,0.273,0.182,1.0,0.0,1.0,0.0,1.0,0.0
22200439,True,SAS,1631110,Jeremy Sochan,987.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200439,True,SAS,1627751,Jakob Poeltl,1250.0,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.571,0.857,0.667,0.333,0.0,0.0,0.667,0.333
22200439,True,SAS,1630170,Devin Vassell,1906.0,0.5,0.5,0.444,0.111,0.167,0.111,0.389,0.222,0.333,1.0,0.0,1.0,0.0,1.0,0.0
22200439,True,SAS,1630200,Tre Jones,1911.0,0.8,0.2,0.444,0.0,0.0,0.0,0.556,0.0,0.444,0.5,0.5,0.0,0.0,0.5,0.5
22200439,True,SAS,1628380,Zach Collins,1457.0,0.8,0.2,0.462,0.0,0.231,0.0,0.308,0.0,0.462,0.667,0.333,1.0,0.0,0.75,0.25
22200439,True,SAS,1628966,Keita Bates-Diop,1921.0,0.778,0.222,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.8,0.2
22200439,True,SAS,203926,Doug McDermott,1260.0,0.25,0.75,0.25,0.0,0.75,0.375,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0
22200439,True,SAS,1631103,Malaki Branham,1199.0,0.2,0.8,0.167,0.0,0.75,0.25,0.083,0.083,0.167,1.0,0.0,1.0,0.0,1.0,0.0
22200439,True,SAS,1626169,Stanley Johnson,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200439,True,SAS,1629646,Charles Bassey,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200439,True,SAS,1629676,Isaiah Roby,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200439,True,SAS,203476,Gorgui Dieng,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200439,False,MIA,202710,Jimmy Butler,2066.0,0.867,0.133,0.615,0.231,0.115,0.0,0.269,0.154,0.385,0.375,0.625,0.0,1.0,0.333,0.667
22200439,False,MIA,1628389,Bam Adebayo,2151.0,1.0,0.0,1.0,0.091,0.0,0.0,0.0,0.091,0.909,0.636,0.364,0.0,0.0,0.636,0.364
22200439,False,MIA,1631107,Nikola Jovic,887.0,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200439,False,MIA,1629639,Tyler Herro,2287.0,0.438,0.563,0.286,0.095,0.429,0.286,0.286,0.143,0.19,0.0,1.0,1.0,0.0,0.5,0.5
22200439,False,MIA,1629622,Max Strus,1632.0,0.4,0.6,0.5,0.0,0.5,0.25,0.0,0.167,0.5,0.667,0.333,1.0,0.0,0.8,0.2
22200439,False,MIA,203506,Victor Oladipo,2024.0,0.429,0.571,0.571,0.0,0.429,0.0,0.0,0.286,0.571,0.0,1.0,1.0,0.0,0.333,0.667
22200439,False,MIA,1629130,Duncan Robinson,1534.0,0.25,0.75,0.167,0.167,0.75,0.0,0.083,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22200439,False,MIA,203473,Dewayne Dedmon,462.0,0.667,0.333,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0
22200439,False,MIA,1629312,Haywood Highsmith,1090.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0
22200439,False,MIA,1631115,Orlando Robinson,267.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200439,False,MIA,2617,Udonis Haslem,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,True,CLE,1630171,Isaac Okoro,1580.0,0.636,0.364,1.0,0.0,0.0,0.2,0.0,0.2,1.0,0.8,0.2,0.0,0.0,0.8,0.2
22200440,True,CLE,1630596,Evan Mobley,2182.0,0.9,0.1,0.588,0.0,0.176,0.0,0.235,0.0,0.588,0.6,0.4,1.0,0.0,0.667,0.333
22200440,True,CLE,1628386,Jarrett Allen,2371.0,1.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.75,0.667,0.333,0.0,0.0,0.667,0.333
22200440,True,CLE,1628378,Donovan Mitchell,2534.0,0.571,0.429,0.64,0.08,0.12,0.24,0.24,0.08,0.56,0.25,0.75,1.0,0.0,0.333,0.667
22200440,True,CLE,1629636,Darius Garland,2630.0,0.667,0.333,0.778,0.222,0.167,0.111,0.056,0.0,0.556,0.429,0.571,0.0,1.0,0.375,0.625
22200440,True,CLE,201567,Kevin Love,914.0,0.1,0.9,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200440,True,CLE,1627747,Caris LeVert,2279.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0
22200440,True,CLE,1626224,Cedi Osman,1015.0,0.625,0.375,0.571,0.0,0.429,0.0,0.0,0.286,0.571,0.5,0.5,1.0,0.0,0.667,0.333
22200440,True,CLE,203526,Raul Neto,395.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200440,True,CLE,201577,Robin Lopez,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,True,CLE,1630205,Lamar Stevens,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,False,DAL,203493,Reggie Bullock,2742.0,0.333,0.667,0.25,0.0,0.75,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0
22200440,False,DAL,1627827,Dorian Finney-Smith,2399.0,0.375,0.625,0.182,0.0,0.818,0.0,0.0,0.0,0.182,0.0,1.0,1.0,0.0,0.75,0.25
22200440,False,DAL,1626174,Christian Wood,2609.0,0.278,0.722,0.308,0.077,0.577,0.0,0.115,0.192,0.231,0.25,0.75,1.0,0.0,0.667,0.333
22200440,False,DAL,203501,Tim Hardaway Jr.,2639.0,0.429,0.571,0.615,0.154,0.231,0.154,0.154,0.154,0.462,0.25,0.75,1.0,0.0,0.4,0.6
22200440,False,DAL,202689,Kemba Walker,2518.0,0.48,0.52,0.5,0.125,0.375,0.0,0.125,0.094,0.375,0.125,0.875,0.25,0.75,0.167,0.833
22200440,False,DAL,1628373,Frank Ntilikina,1301.0,0.333,0.667,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0
22200440,False,DAL,1629033,Theo Pinson,529.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,False,DAL,1630702,Jaden Hardy,765.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,False,DAL,201580,JaVale McGee,398.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200440,False,DAL,202722,Davis Bertans,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200440,False,DAL,203939,Dwight Powell,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200441,True,HOU,201569,Eric Gordon,1228.0,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5
22200441,True,HOU,1631095,Jabari Smith Jr.,1489.0,0.636,0.364,1.0,0.333,0.0,0.333,0.0,0.0,0.667,0.667,0.333,0.0,0.0,0.667,0.333
22200441,True,HOU,1630578,Alperen Sengun,1274.0,0.909,0.091,0.8,0.0,0.0,0.0,0.2,0.2,0.8,0.75,0.25,0.0,0.0,0.75,0.25
22200441,True,HOU,1630224,Jalen Green,1881.0,0.625,0.375,0.667,0.0,0.0,0.133,0.333,0.067,0.667,0.0,1.0,0.0,0.0,0.0,1.0
22200441,True,HOU,1629645,Kevin Porter Jr.,1757.0,0.4,0.6,0.462,0.0,0.0,0.0,0.538,0.385,0.462,0.0,1.0,0.0,0.0,0.0,1.0
22200441,True,HOU,1630231,Kenyon Martin Jr.,1860.0,0.778,0.222,0.923,0.0,0.0,0.0,0.077,0.0,0.923,1.0,0.0,0.0,0.0,1.0,0.0
22200441,True,HOU,1630586,Usman Garuba,688.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0
22200441,True,HOU,1631102,TyTy Washington Jr.,926.0,0.667,0.333,1.0,0.0,0.0,0.333,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667
22200441,True,HOU,1631106,Tari Eason,1391.0,0.786,0.214,0.769,0.0,0.231,0.0,0.0,0.154,0.769,0.6,0.4,1.0,0.0,0.667,0.333
22200441,True,HOU,1628981,Bruno Fernando,654.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
22200441,True,HOU,1630227,Daishen Nix,988.0,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5
22200441,True,HOU,1626246,Boban Marjanovic,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200441,False,POR,1628404,Josh Hart,1839.0,0.833,0.167,0.667,0.0,0.25,0.0,0.083,0.0,0.667,0.25,0.75,1.0,0.0,0.4,0.6
22200441,False,POR,1626159,Justise Winslow,1657.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200441,False,POR,203994,Jusuf Nurkic,1614.0,0.909,0.091,0.714,0.0,0.214,0.143,0.071,0.357,0.714,0.4,0.6,1.0,0.0,0.5,0.5
22200441,False,POR,1629014,Anfernee Simons,1982.0,0.333,0.667,0.375,0.063,0.469,0.063,0.156,0.063,0.313,0.5,0.5,0.4,0.6,0.455,0.545
22200441,False,POR,203081,Damian Lillard,1957.0,0.35,0.65,0.16,0.0,0.6,0.12,0.24,0.16,0.16,0.0,1.0,0.8,0.2,0.571,0.429
22200441,False,POR,1631101,Shaedon Sharpe,1231.0,0.714,0.286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5
22200441,False,POR,1630570,Trendon Watford,1579.0,0.4,0.6,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0
22200441,False,POR,1629234,Drew Eubanks,1024.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,0.667,0.333
22200441,False,POR,1630553,Keon Johnson,1033.0,0.667,0.333,1.0,0.0,0.0,0.333,0.0,0.667,1.0,0.333,0.667,0.0,0.0,0.333,0.667
22200441,False,POR,1630535,Greg Brown III,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200441,False,POR,1631133,Jabari Walker,242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200441,False,POR,1627780,Gary Payton II,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,True,MIL,1628960,Grayson Allen,1666.0,0.778,0.222,0.769,0.0,0.231,0.0,0.0,0.231,0.769,0.2,0.8,1.0,0.0,0.333,0.667
22200442,True,MIL,1626171,Bobby Portis,1809.0,0.688,0.313,0.636,0.273,0.273,0.091,0.091,0.136,0.364,1.0,0.0,1.0,0.0,1.0,0.0
22200442,True,MIL,201572,Brook Lopez,1552.0,0.8,0.2,0.778,0.111,0.167,0.0,0.056,0.222,0.667,0.714,0.286,1.0,0.0,0.75,0.25
22200442,True,MIL,1628975,Jevon Carter,1044.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,True,MIL,201950,Jrue Holiday,1643.0,0.625,0.375,0.571,0.095,0.429,0.143,0.0,0.238,0.476,0.0,1.0,0.333,0.667,0.111,0.889
22200442,True,MIL,202083,Wesley Matthews,811.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200442,True,MIL,201588,George Hill,999.0,0.5,0.5,0.444,0.0,0.333,0.0,0.222,0.0,0.444,0.5,0.5,1.0,0.0,0.667,0.333
22200442,True,MIL,1630572,Sandro Mamukelashvili,1408.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200442,True,MIL,1626192,Pat Connaughton,963.0,0.5,0.5,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0
22200442,True,MIL,201586,Serge Ibaka,668.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200442,True,MIL,1630699,MarJon Beauchamp,1163.0,0.222,0.778,0.111,0.0,0.667,0.222,0.222,0.111,0.111,0.0,1.0,0.75,0.25,0.6,0.4
22200442,True,MIL,1631260,AJ Green,238.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200442,True,MIL,1629670,Jordan Nwora,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,True,MIL,203648,Thanasis Antetokounmpo,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,False,UTA,1628374,Lauri Markkanen,1694.0,0.583,0.417,0.444,0.0,0.5,0.111,0.056,0.111,0.444,0.5,0.5,1.0,0.0,0.714,0.286
22200442,False,UTA,203482,Kelly Olynyk,1624.0,0.364,0.636,0.333,0.167,0.5,0.0,0.167,0.0,0.167,0.5,0.5,1.0,0.0,0.75,0.25
22200442,False,UTA,1629020,Jarred Vanderbilt,1230.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,False,UTA,203903,Jordan Clarkson,1541.0,0.3,0.7,0.308,0.0,0.692,0.0,0.0,0.0,0.308,0.5,0.5,0.667,0.333,0.6,0.4
22200442,False,UTA,201144,Mike Conley,1522.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
22200442,False,UTA,1627736,Malik Beasley,1680.0,0.231,0.769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.167,0.833,0.167
22200442,False,UTA,1631117,Walker Kessler,864.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200442,False,UTA,1629638,Nickeil Alexander-Walker,1120.0,0.5,0.5,0.571,0.143,0.429,0.0,0.0,0.214,0.429,0.25,0.75,0.5,0.5,0.333,0.667
22200442,False,UTA,200752,Rudy Gay,790.0,0.4,0.6,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
22200442,False,UTA,1631323,Simone Fontecchio,892.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200442,False,UTA,1629659,Talen Horton-Tucker,441.0,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200442,False,UTA,1630534,Ochai Agbaji,441.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5
22200442,False,UTA,1628962,Udoka Azubuike,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,False,UTA,1630195,Leandro Bolmaro,238.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200442,False,UTA,1630695,Micah Potter,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200443,True,OKC,1631114,Jalen Williams,1776.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200443,True,OKC,1630647,Eugene Omoruyi,964.0,0.667,0.333,0.571,0.0,0.0,0.0,0.429,0.286,0.571,0.5,0.5,0.0,0.0,0.5,0.5
22200443,True,OKC,1630197,Aleksej Pokusevski,1328.0,0.5,0.5,0.222,0.0,0.667,0.0,0.111,0.667,0.222,1.0,0.0,1.0,0.0,1.0,0.0
22200443,True,OKC,1629652,Luguentz Dort,1849.0,0.714,0.286,0.417,0.0,0.375,0.0,0.208,0.083,0.417,0.2,0.8,1.0,0.0,0.5,0.5
22200443,True,OKC,1630198,Isaiah Joe,1584.0,0.333,0.667,0.174,0.087,0.652,0.0,0.174,0.0,0.087,1.0,0.0,1.0,0.0,1.0,0.0
22200443,True,OKC,1629026,Kenrich Williams,1916.0,0.455,0.545,0.364,0.182,0.545,0.0,0.091,0.0,0.182,1.0,0.0,1.0,0.0,1.0,0.0
22200443,True,OKC,1630322,Lindy Waters III,1054.0,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200443,True,OKC,1630598,Aaron Wiggins,1273.0,0.375,0.625,0.286,0.0,0.429,0.143,0.286,0.143,0.286,0.0,1.0,1.0,0.0,0.5,0.5
22200443,True,OKC,203488,Mike Muscala,651.0,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200443,True,OKC,1630544,Tre Mann,1104.0,0.4,0.6,0.364,0.0,0.545,0.0,0.091,0.0,0.364,0.5,0.5,0.5,0.5,0.5,0.5
22200443,True,OKC,1631119,Jaylin Williams,901.0,0.5,0.5,0.571,0.0,0.429,0.286,0.0,0.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0
22200443,False,MEM,1628415,Dillon Brooks,2224.0,0.375,0.625,0.25,0.063,0.563,0.0,0.188,0.063,0.188,0.0,1.0,0.667,0.333,0.4,0.6
22200443,False,MEM,1628991,Jaren Jackson Jr.,1704.0,0.25,0.75,0.125,0.0,0.375,0.188,0.5,0.125,0.125,0.0,1.0,1.0,0.0,0.667,0.333
22200443,False,MEM,203500,Steven Adams,1718.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.333,0.667,0.0,0.0,0.333,0.667
22200443,False,MEM,1629723,John Konchar,1399.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200443,False,MEM,1629630,Ja Morant,961.0,0.7,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0
22200443,False,MEM,1630583,Santi Aldama,1001.0,0.6,0.4,0.286,0.0,0.0,0.0,0.714,0.0,0.286,1.0,0.0,0.0,0.0,1.0,0.0
22200443,False,MEM,1626145,Tyus Jones,2013.0,0.357,0.643,0.429,0.0,0.429,0.357,0.143,0.286,0.429,0.333,0.667,1.0,0.0,0.6,0.4
22200443,False,MEM,1631223,David Roddy,1155.0,0.455,0.545,0.571,0.0,0.429,0.0,0.0,0.286,0.571,0.0,1.0,1.0,0.0,0.333,0.667
22200443,False,MEM,1629634,Brandon Clarke,1162.0,1.0,0.0,0.545,0.182,0.0,0.0,0.455,0.0,0.364,0.667,0.333,0.0,0.0,0.667,0.333
22200443,False,MEM,1630533,Ziaire Williams,789.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200443,False,MEM,1631113,Kennedy Chandler,274.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200443,False,MEM,1630214,Xavier Tillman,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
